"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","DECIMALS_DISPLAYED","UNIT","OVERLAP","COUNTRY_COVERAGE","TIME_COVERAGE","DOI","FULL_DESCRIPTION","AUTHOR","PUBLISHER","DEPARTMENT","CONTACT_POINT","TOPIC","TOPIC_DATASET","KEYWORDS","KEYWORDS_DATASET","LANGUAGE","PUBLICATION_DATE","UPDATE_DATE","METHODOLOGY","METHODOLOGY_NOTES","ACCESS_SHARING_LEVEL","ACCESS_SHARING_NOTES","SECURITY_CLASSIFICATION","SHORT_SOURCE_CITATION","FULL_SOURCE_CITATION","LICENSE","SUGGESTED_CITATION","KEY_INDICATOR","SERIES_NAME","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"IMF.STA:NDGAIN(1.0.1)","ROU.VSL_NUM.A","OBS_VALUE","Romania","Vulnerability score, Heath","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.34241152","0.335140604","0.327269405","0.319434018","0.311560151","0.304787947","0.313075737","0.294806323","0.294806323"
"IMF.STA:NDGAIN(1.0.1)","SYC.VSS_NUM.A","OBS_VALUE","Seychelles","Vulnerability score, Sensitivity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.346138755","0.347477031","0.316328895","0.336973048","0.332643067","0.322433108","0.334409461","0.326178591","0.346289552"
"IMF.STA:NDGAIN(1.0.1)","SEN.VSV_NUM.A","OBS_VALUE","Senegal","Vulnerability score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.539763532","0.536255884","0.538785733","0.538522118","0.534732833","0.533817928","0.534453579","0.536866793","0.534856001"
"IMF.STA:NDGAIN(1.0.1)","SEN.VSC_NUM.A","OBS_VALUE","Senegal","Vulnerability score, Capacity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.703722399","0.695285869","0.706241453","0.698133406","0.694703248","0.703158714","0.700667618","0.702524264","0.698709714"
"IMF.STA:NDGAIN(1.0.1)","SAU.VSX_NUM.A","OBS_VALUE","Saudi Arabia","Vulnerability score, Exposure","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.357654656","0.357654656","0.357654656","0.357654656","0.357654656","0.357654656","0.357654656","0.357654656","0.357654656"
"IMF.STA:NDGAIN(1.0.1)","RWA.RSS_NUM.A","OBS_VALUE","Rwanda","Readiness score, Social","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.181276447","0.182436105","0.183794537","0.184232113","0.1851673","0.188841453","0.189235092","0.19367289","0.197851039"
"IMF.STA:NDGAIN(1.0.1)","RWA.VSE_NUM.A","OBS_VALUE","Rwanda","Vulnerability score, Ecosystems","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.567296402","0.568708641","0.568708641","0.568708641","0.568755126","0.568801611","0.569342334","0.569034735","0.569034735"
"IMF.STA:NDGAIN(1.0.1)","SAU.VSE_NUM.A","OBS_VALUE","Saudi Arabia","Vulnerability score, Ecosystems","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.493418502","0.497250196","0.497719415","0.498188634","0.49609133","0.493994026","0.486426328","0.491135991","0.491135991"
"IMF.STA:NDGAIN(1.0.1)","RWA.RSE_NUM.A","OBS_VALUE","Rwanda","Readiness score, IMF-Adapted Economic","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.408776883","0.424411547","0.440586154","0.430185517","0.431583985","0.450596608","0.445710755","0.44621411","0.462638913"
"IMF.STA:NDGAIN(1.0.1)","SAU.RS_NUM.A","OBS_VALUE","Saudi Arabia","IMF-Adapted Readiness score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.429541888","0.460472442","0.481623896","0.493998593","0.498185921","0.497375201","0.524619596","0.536402605","0.557092997"
"IMF.STA:NDGAIN(1.0.1)","SAU.NDGAIN_IX.A","OBS_VALUE","Saudi Arabia","IMF-Adapted ND-GAIN Index","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.507464164","0.522809054","0.531703737","0.538543032","0.555305004","0.555363453","0.557341242","0.563450563","0.574423101"
"IMF.STA:NDGAIN(1.0.1)","SAU.RSE_NUM.A","OBS_VALUE","Saudi Arabia","Readiness score, IMF-Adapted Economic","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.529447485","0.54373762","0.551457944","0.573190832","0.586979767","0.586567733","0.638567058","0.647348339","0.666281627"
"IMF.STA:NDGAIN(1.0.1)","RUS.RSE_NUM.A","OBS_VALUE","Russian Federation","Readiness score, IMF-Adapted Economic","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.501666147","0.504762281","0.521004595","0.539172785","0.561618511","0.556401584","0.554958568","0.503902087","0.502199783"
"IMF.STA:NDGAIN(1.0.1)","SMR.VSL_NUM.A","OBS_VALUE","San Marino, Republic of","Vulnerability score, Heath","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.333678093","0.333678093","0.333678093","0.333678093","0.333678093","0.333678093","0.333678093","0.333678093","0.333678093"
"IMF.STA:NDGAIN(1.0.1)","SRB.NDGAIN_IX.A","OBS_VALUE","Serbia, Republic of","IMF-Adapted ND-GAIN Index","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.511520903","0.51059724","0.510946695","0.501824381","0.499442891","0.501381023","0.503974222","0.506044322","0.507529002"
"IMF.STA:NDGAIN(1.0.1)","WSM.VSX_NUM.A","OBS_VALUE","Samoa","Vulnerability score, Exposure","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.477800615","0.477800615","0.477800615","0.477800615","0.477800615","0.477800615","0.477800615","0.477800615","0.477800615"
"IMF.STA:NDGAIN(1.0.1)","SYC.VSE_NUM.A","OBS_VALUE","Seychelles","Vulnerability score, Ecosystems","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.48129592","0.479345685","0.479345685","0.479345685","0.479345685","0.479345685","0.479345685","0.479345685","0.479345685"
"IMF.STA:NDGAIN(1.0.1)","SAU.VSH_NUM.A","OBS_VALUE","Saudi Arabia","Vulnerability score, Habitat","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.533947002","0.535917734","0.540332603","0.545932366","0.541761659","0.53613266","0.530498739","0.523642285","0.522223337"
"IMF.STA:NDGAIN(1.0.1)","STP.VSH_NUM.A","OBS_VALUE","São Tomé and Príncipe, Democratic Republic of","Vulnerability score, Habitat","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.61015835","0.621018195","0.616904591","0.612454672","0.612204899","0.611362359","0.610161907","0.609067885","0.608169951"
"IMF.STA:NDGAIN(1.0.1)","RWA.VSH_NUM.A","OBS_VALUE","Rwanda","Vulnerability score, Habitat","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.59020666","0.582993098","0.57914914","0.575144082","0.572354549","0.569435909","0.566553194","0.56377964","0.56271455"
"IMF.STA:NDGAIN(1.0.1)","RUS.VSH_NUM.A","OBS_VALUE","Russian Federation","Vulnerability score, Habitat","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.506470935","0.513001363","0.508374941","0.503325166","0.506508329","0.509512326","0.512012741","0.514525352","0.516391522"
"IMF.STA:NDGAIN(1.0.1)","STP.VSV_NUM.A","OBS_VALUE","São Tomé and Príncipe, Democratic Republic of","Vulnerability score","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.548568532","0.550754705","0.547667142","0.546105698","0.545799835","0.54619931","0.545186609","0.539864659","0.541800996"
"IMF.STA:NDGAIN(1.0.1)","RUS.NDGAIN_IX.A","OBS_VALUE","Russian Federation","IMF-Adapted ND-GAIN Index","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.556782262","0.560177617","0.555760859","0.564731728","0.568200384","0.556173987","0.550861215","0.541298087","0.536292561"
"IMF.STA:NDGAIN(1.0.1)","STP.RSE_NUM.A","OBS_VALUE","São Tomé and Príncipe, Democratic Republic of","Readiness score, IMF-Adapted Economic","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.334156104","0.349486749","0.335061643","0.348101136","0.354336552","0.362827654","0.352901879","0.337375095","0.323221985"
"IMF.STA:NDGAIN(1.0.1)","WSM.VSC_NUM.A","OBS_VALUE","Samoa","Vulnerability score, Capacity","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.599839784","0.598609234","0.600559078","0.582275939","0.57782036","0.5752979","0.577336826","0.639161592","0.637600088"
"IMF.STA:NDGAIN(1.0.1)","RUS.VSX_NUM.A","OBS_VALUE","Russian Federation","Vulnerability score, Exposure","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.439620542","0.439620542","0.439620542","0.439620542","0.439620542","0.439620542","0.439620542","0.439620542","0.439620542"
"IMF.STA:NDGAIN(1.0.1)","SMR.RSS_NUM.A","OBS_VALUE","San Marino, Republic of","Readiness score, Social","Annual","Units","","","","","","","","","International Monetary Fund (IMF)","Statistics Department (STA)","datahelp@imf.org","","Environment and climate","","Vulnerability; Adaptation; Readiness; Resilience","English","2026-02-18T16:45:06.256799900Z","2026-02-18T16:45:06.344368800Z","","","Public (Unrestricted)","","Public or Unrestricted","","ND-GAIN.https://gain.nd.edu/our-work/country-index/download-data/; Findex - The Global Findex Database 2021. https://www.worldbank.org/en/publication/globalfindex; Worldwide Governance Indicators. https://info.worldbank.org/governance/wgi/; IMF staff calculations.","© International Monetary Fund Copyright. All Rights Reserved. https://www.imf.org/external/terms.htm","International Monetary Fund. IMF-Adapted ND-GAIN Index,  https://data.imf.org/en/datasets/IMF.STA:NDGAIN. Accessed on [current date].","","","0.639232589","0.63606975","0.62904125","0.626626333","0.639485608","0.657093211","0.662149251","0.658935797","0.655185996"
