ISO3,country,AI_INDEX,LEGAL_WGI_SCORE,PQC,RES_INDEX,AI_OBSERVED,LEGAL_OBSERVED,PQC_OBSERVED,RES_OBSERVED,AI_IMPUTED,LEGAL_IMPUTED,PQC_IMPUTED,RES_IMPUTED,CONFIDENCE_SCORE,CONFIDENCE_TIER,AI_NORM,LEGAL_NORM,PQC_NORM,RES_NORM,QSSI_SCORE,QSSI_RANK,QSSI_TIER,AI_INDEX_N,LEGAL_WGI_SCORE_N,PQC_N,RES_INDEX_N,CONFIDENCE_SCORE_N,AI_NORM_N,LEGAL_NORM_N,PQC_NORM_N,RES_NORM_N,QSSI_SCORE_N,QSSI_RANK_N,CAPABILITY_TRUE,RVI,RANK_FLIP_PROB,STABILITY_SCORE,UNCERTAINTY,SOVEREIGN_STATE_SCORE,REGIME_CLUSTER,REGIME_LABEL
KIR,Kiribati,0.1606657737509384,0.5066895171565442,0.615016992353441,0.4390000363121789,True,True,False,True,False,False,True,False,0.75,B,0.1606657737509384,0.5142303790039607,0.615016992353441,0.48368434652231107,0.4257211426450117,108,Bronze,0.16066577359027262,0.5142303784604901,0.615016991738424,0.4836843458991697,0.49999999900000003,0.16066577359027262,0.5142303784897303,0.615016991738424,0.4836843460386267,0.403500737905693,0.5515463917497343,0.4547492825637125,0.21907676400212958,0.8373,0.6192325834896455,1.0563767640021295,0.23954965613569595,0,STABLE MEDIUM SYSTEMS
TON,Tonga,0.1486992011236551,0.4975214161763795,0.615016992353441,0.354179974671984,True,True,False,True,False,False,True,False,0.75,B,0.1486992011236551,0.5045409607625769,0.615016992353441,0.37440876093796,0.39287439081246217,126,Emerging,0.14869920097495587,0.5045409602293467,0.615016991738424,0.3744087604556008,0.49999999900000003,0.14869920097495587,0.504540960258036,0.615016991738424,0.3744087605635512,0.36305990803561844,0.6443298969038952,0.4357019664429825,0.15435548177234312,0.8087,0.624668143410374,0.9630554817723431,0.23834666321699613,0,STABLE MEDIUM SYSTEMS
MLI,Mali,0.164000206501554,0.2540790397009392,0.0796516567544605,0.288416805030704,True,True,True,True,False,False,False,False,1.0,A,0.164000206501554,0.24725594520152494,0.0796516567544605,0.2896845962360045,0.19098531423838744,191,Emerging,0.16400020633755377,0.24725594494020953,0.07965165667480884,0.2896845958627973,0.9999999980000001,0.16400020633755377,0.24725594495426897,0.07965165667480884,0.2896845959463199,0.11449463619440339,0.9793814432939207,0.3322782622924223,0.045364665898529916,0.4212,0.6641549533511218,0.46656466589852996,0.23690207501257604,3,STABLE MEDIUM SYSTEMS
MWI,Malawi,0.1971199171180266,0.3713945544816081,0.615016992353441,0.2179637079453785,True,True,False,True,False,False,True,False,0.75,B,0.1971199171180266,0.3712422637829256,0.615016992353441,0.19891829294223584,0.3368682492159123,151,Emerging,0.19711991692090666,0.3712422633905737,0.615016991738424,0.19891829268596498,0.49999999900000003,0.19711991692090666,0.37124226341168326,0.615016991738424,0.19891829274331754,0.29410530164008025,0.7731958762846743,0.3938087369522686,0.09181474853803476,0.6679,0.6383647961091753,0.7597147485380348,0.23655644058543585,3,STABLE MEDIUM SYSTEMS
MDV,Maldives,0.1996851448508534,0.4499312203774921,0.2743203058623619,0.4547381138887519,True,True,True,True,False,False,False,False,1.0,A,0.1996851448508534,0.45424468759952913,0.2743203058623619,0.5039600644349821,0.34532457354949786,147,Emerging,0.19968514465116824,0.45424468711945515,0.27432030558804155,0.5039600637857191,0.9999999980000001,0.19968514465116824,0.45424468714528443,0.27432030558804155,0.503960063931022,0.304516704735403,0.7525773195837496,0.4474104022526411,0.1963772774511365,0.8395,0.6203864297115521,1.0358772774511364,0.23436341878493175,0,STABLE MEDIUM SYSTEMS
CUB,Cuba,0.277986343757603,0.3419236346590867,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.277986343757603,0.34009556625674164,0.615016992353441,0.3742483692167633,0.3987313567711803,123,Emerging,0.27798634347961665,0.34009556589730755,0.615016991738424,0.37424836873461076,0.0,0.27798634347961665,0.340095565916646,0.615016991738424,0.3742483688425149,0.37027098830007926,0.6288659793782018,0.38307559159140375,0.08864755963046195,0.6415,0.6406037113791474,0.7301475596304619,0.22929214832123104,3,STABLE MEDIUM SYSTEMS
ECU,Ecuador,0.6220218479573252,0.3404036848024685,0.3893372982158029,0.1945621115089828,True,True,True,True,False,False,False,False,1.0,A,0.6220218479573252,0.3384891888947811,0.3893372982158029,0.16876949200120975,0.3938310897204069,124,Emerging,0.6220218473353033,0.33848918853704474,0.38933729782646553,0.16876949178378023,0.9999999980000001,0.6220218473353033,0.33848918855629184,0.38933729782646553,0.16876949183244025,0.3642377930810049,0.634020618553433,0.457772187333412,0.22895283578618802,0.8773,0.6165137380261217,1.106252835786188,0.2292416038851807,0,STABLE MEDIUM SYSTEMS
BFA,Burkina Faso,0.2873107980107238,0.3457137059670255,0.2477697536108751,0.3964978220282902,True,True,True,True,False,False,False,False,1.0,A,0.2873107980107238,0.3441011488901288,0.2477697536108751,0.42892779170860207,0.3241878555111122,156,Emerging,0.28731079772341295,0.3441011485264614,0.24776975336310533,0.4289277911560048,0.9999999980000001,0.28731079772341295,0.34410114854602764,0.24776975336310533,0.42892779127967423,0.2784932360356749,0.7989690721608301,0.42669829889797356,0.1319259675506716,0.8172,0.6255213038958365,0.9491259675506716,0.22864894463808594,0,STABLE MEDIUM SYSTEMS
KHM,Cambodia,0.3249565887217305,0.3055012264081449,0.2124044180118946,0.3840682768923968,True,True,True,True,False,False,False,False,1.0,A,0.3249565887217305,0.30160210423387185,0.2124044180118946,0.41291453025833896,0.3141371345308519,157,Emerging,0.3249565883967739,0.30160210391512,0.21240441779949018,0.41291452972637194,0.9999999980000001,0.3249565883967739,0.3016021039322697,0.21240441779949018,0.41291452984542437,0.26611881620547684,0.8041237113360613,0.4158179823048412,0.13015056989148913,0.7719,0.628490943683937,0.9020505698914891,0.2262466502345255,3,STABLE MEDIUM SYSTEMS
FJI,Fiji,0.3599455796739829,0.581653791059161,0.3274214103653356,0.2005442969368084,True,True,True,True,False,False,False,False,1.0,A,0.3599455796739829,0.5934572771997377,0.3274214103653356,0.1764764755032122,0.3526496008092794,144,Emerging,0.35994557931403726,0.5934572765725352,0.3274214100379142,0.17647647527585358,0.9999999980000001,0.35994557931403726,0.5934572766062804,0.3274214100379142,0.1764764753267357,0.3135352580071738,0.7371134020580562,0.45138637641368523,0.20119431804632298,0.8827,0.6177173618085636,1.083894318046323,0.22605179956483684,0,STABLE MEDIUM SYSTEMS
LBY,Libya,0.2584009785731744,0.1207095039707569,0.1858538657604078,0.3088199064908667,True,True,True,True,False,False,False,False,1.0,A,0.2584009785731744,0.10630274069987569,0.1858538657604078,0.31597036892565383,0.22423690038344285,183,Emerging,0.2584009783147734,0.10630274058752835,0.1858538655745539,0.3159703685185821,0.9999999980000001,0.2584009783147734,0.10630274059357295,0.1858538655745539,0.3159703686096834,0.155433896948636,0.9381443298920715,0.34787583008442996,0.06564135631254138,0.5165,0.6529552302276486,0.5821413563125414,0.22253870327546987,3,STABLE MEDIUM SYSTEMS
FSM,"Micronesia (Federated States
of)",0.1304678909160848,0.5354405506229956,0.615016992353441,0.4403672562210656,True,True,False,True,False,False,True,False,0.75,B,0.1304678909160848,0.5446162559408733,0.615016992353441,0.4854457665599426,0.42317930819134597,109,Bronze,0.13046789078561688,0.544616255365289,0.615016991738424,0.4854457659345319,0.49999999900000003,0.13046789078561688,0.5446162553962569,0.615016991738424,0.4854457660744968,0.40037123836727206,0.5567010309249655,0.45528782510099036,0.2540084488000838,0.8627,0.6159591263478948,1.1167084488000838,0.2222587673361154,0,STABLE MEDIUM SYSTEMS
PLW,Palau,0.1577879901230943,0.620845503984753,0.615016992353441,0.325152025345286,True,True,False,True,False,False,True,False,0.75,B,0.1577879901230943,0.6348775123121011,0.615016992353441,0.3370114035245269,0.4123189984688405,115,Bronze,0.1577879899653063,0.6348775116411232,0.615016991738424,0.33701140309034755,0.49999999900000003,0.1577879899653063,0.6348775116772235,0.615016991738424,0.3370114031875155,0.3870000551201988,0.5876288659763524,0.45127424664547466,0.23211229654599497,0.8649,0.6170082449711226,1.097012296545995,0.22193890455061202,0,STABLE MEDIUM SYSTEMS
BDI,Burundi,0.0909125580383334,0.2267693547307254,0.0088147833474936,0.2993663040932398,True,True,True,True,False,False,False,False,1.0,A,0.0909125580383334,0.21839337482960886,0.0088147833474936,0.3037910811733709,0.1491039085076379,192,Emerging,0.09091255794742083,0.2183933745987972,0.008814783338678816,0.3037910807819901,0.9999999980000001,0.09091255794742083,0.21839337461121547,0.008814783338678816,0.3037910808695798,0.0629303654710373,0.9845360824691519,0.2992081853976337,0.03492356218321996,0.3305,0.6753258992306903,0.36542356218322,0.22042618425450997,1,STABLE MEDIUM SYSTEMS
TTO,Trinidad and Tobago,0.3066373395088269,0.4455109750341536,0.615016992353441,0.1895207317474974,True,True,False,True,False,False,True,False,0.75,B,0.3066373395088269,0.4495730979264007,0.615016992353441,0.16227456951546193,0.37622871190515395,135,Emerging,0.3066373392021895,0.44957309745126395,0.615016991738424,0.16227456930639997,0.49999999900000003,0.3066373392021895,0.44957309747682755,0.615016991738424,0.16227456935318735,0.34256579427380457,0.6907216494809757,0.41820831256578966,0.14749099260253337,0.7914,0.6261554872337798,0.9388909926025334,0.218623244810261,0,STABLE MEDIUM SYSTEMS
KNA,Saint Kitts and Nevis,0.1288733266580864,0.6156816392360751,0.615016992353441,0.366263621581845,True,True,False,True,False,False,True,False,0.75,B,0.1288733266580864,0.6294200194899637,0.615016992353441,0.38997639395467376,0.41579434847244734,114,Bronze,0.12887332652921307,0.6294200188247536,0.615016991738424,0.3899763934522585,0.49999999900000003,0.12887332652921307,0.6294200188605437,0.615016991738424,0.3899763935646973,0.3912788964178504,0.5824742268011213,0.4545751439505908,0.25369926681544863,0.8813,0.6150012554445619,1.1349992668154485,0.21568548735836338,0,STABLE MEDIUM SYSTEMS
VCT,"Saint Vincent and the
Grenadines",0.1408203738733197,0.5847582147774828,0.615016992353441,0.2949131312725436,True,True,False,True,False,False,True,False,0.75,B,0.1408203738733197,0.596738224897671,0.615016992353441,0.2980539588666914,0.3898614949465632,128,Emerging,0.1408203737324993,0.5967382242670011,0.615016991738424,0.29805395848270183,0.49999999900000003,0.1408203737324993,0.5967382243009327,0.615016991738424,0.2980539585686374,0.35935043899130553,0.6546391752543576,0.43774988270970744,0.20601171006384195,0.8446,0.6195548832450067,1.050611710063842,0.21493538200347462,0,STABLE MEDIUM SYSTEMS
SLE,Sierra Leone,0.143991187984131,0.2853842964313312,0.615016992353441,0.3788767527858566,True,True,False,True,False,False,True,False,0.75,B,0.143991187984131,0.2803412838415468,0.615016992353441,0.4062261734492628,0.35457640461422457,142,Emerging,0.14399118784013978,0.2803412835452647,0.615016991738424,0.40622617292591257,0.49999999900000003,0.14399118784013978,0.28034128356120547,0.615016991738424,0.4062261730430366,0.31590753351453715,0.7268041237075938,0.40307844804133436,0.12686557785511834,0.7496,0.6301631480845578,0.8764655778551184,0.2144037216270964,3,STABLE MEDIUM SYSTEMS
SWZ,Eswatini,0.2420047419047426,0.3150557358363591,0.2300339847068818,0.2152922721463523,True,True,True,True,False,False,False,False,1.0,A,0.2420047419047426,0.31169990291011956,0.2300339847068818,0.1954766223557664,0.24131905491910877,176,Emerging,0.24200474166273786,0.31169990258069574,0.2300339844768478,0.1954766221039295,0.9999999980000001,0.24200474166273786,0.3116999025984196,0.2300339844768478,0.19547662216028977,0.17646539829503768,0.9020618556654534,0.366996159425727,0.05985405587333116,0.6427,0.6427575394280248,0.7025540558733312,0.21316375451561734,3,STABLE MEDIUM SYSTEMS
BRB,Barbados,0.1717337295172703,0.6669772305511315,0.615016992353441,0.2728533184678624,True,True,False,True,False,False,True,False,0.75,B,0.1717337295172703,0.6836323846532617,0.615016992353441,0.2696338078375821,0.40940929583358926,116,Bronze,0.17173372934553657,0.6836323839307566,0.615016991738424,0.2696338074902068,0.49999999900000003,0.17173372934553657,0.6836323839696292,0.615016991738424,0.2696338075679483,0.38341763729561207,0.5927835051515836,0.4505668151430598,0.2691194149899611,0.8706,0.6147565813672272,1.1397194149899612,0.20806225433556083,0,STABLE MEDIUM SYSTEMS
NER,Niger,0.0923239782444772,0.3128209392553556,0.615016992353441,0.3540554781011742,True,True,False,True,False,False,True,False,0.75,B,0.0923239782444772,0.30933803115449576,0.615016992353441,0.3742483692167633,0.3368811400967934,150,Emerging,0.09232397815215322,0.30933803082756817,0.615016991738424,0.37424836873461076,0.49999999900000003,0.09232397815215322,0.3093380308451577,0.615016991738424,0.3742483688425149,0.294121172856913,0.7680412371094432,0.394910649817942,0.10990708362242703,0.7479,0.6314096560951339,0.8578070836224271,0.20752859020464604,3,STABLE MEDIUM SYSTEMS
DMA,Dominica,0.103263733174511,0.5592302091456025,0.615016992353441,0.3122368462693197,True,True,False,True,False,False,True,False,0.75,B,0.103263733174511,0.5697586438512974,0.615016992353441,0.3203724889899002,0.3787782190584481,133,Emerging,0.10326373307124725,0.5697586432491412,0.615016991738424,0.3203724885771571,0.49999999900000003,0.10326373307124725,0.5697586432815387,0.615016991738424,0.32037248866952767,0.34570474041875443,0.6804123711305133,0.4311764385405432,0.19843717593944962,0.8435,0.6200430682570631,1.0419371759394496,0.20736448801858623,0,STABLE MEDIUM SYSTEMS
WSM,Samoa,0.1674640510953324,0.6132492421239146,0.615016992353441,0.2420002829906095,True,True,False,True,False,False,True,False,0.75,B,0.1674640510953324,0.6268493112266225,0.615016992353441,0.22988515105007182,0.3868346134248024,131,Emerging,0.16746405092786834,0.6268493105641292,0.615016991738424,0.22988515075390564,0.49999999900000003,0.16746405092786834,0.6268493105997731,0.615016991738424,0.22988515082018665,0.3556237508462361,0.6701030927800511,0.43674162279062423,0.227873273533649,0.8535,0.617854607748458,1.081373273533649,0.20410623998927874,0,STABLE MEDIUM SYSTEMS
GRD,Grenada,0.0975655311481084,0.5567795170459108,0.615016992353441,0.3638131436347989,True,True,False,True,False,False,True,False,0.75,B,0.0975655311481084,0.5671686003094404,0.615016992353441,0.3868193883188973,0.3931624745744052,125,Emerging,0.09756553105054286,0.5671685997100214,0.615016991738424,0.38681938782054925,0.49999999900000003,0.09756553105054286,0.5671685997422717,0.615016991738424,0.3868193879320779,0.3634145959653249,0.6391752577286641,0.439611897588804,0.22541224265354942,0.8715,0.6170136218715289,1.0969122426535494,0.2038891303226591,0,STABLE MEDIUM SYSTEMS
CMR,Cameroon,0.3436592294366638,0.2599941544673645,0.615016992353441,0.2200696394748562,True,True,False,True,False,False,True,False,0.75,B,0.3436592294366638,0.2535074056775472,0.615016992353441,0.20163141170959087,0.35796135098226656,141,Emerging,0.34365922909300456,0.25350740540962485,0.615016991738424,0.2016314114498246,0.49999999900000003,0.34365922909300456,0.25350740542403977,0.615016991738424,0.20163141150795943,0.3200750701065012,0.7216494845323627,0.3972140571902882,0.12481654884895022,0.7612,0.6295339651547741,0.8860165488489502,0.20235686411705733,3,STABLE MEDIUM SYSTEMS
MRT,Mauritania,0.2519152571237976,0.3001384654321052,0.159303313508921,0.4476831529382637,True,True,True,True,False,False,False,False,1.0,A,0.2519152571237976,0.29593440553183514,0.159303313508921,0.4948710001943828,0.2983050366693323,160,Emerging,0.2519152568718823,0.2959344052190733,0.15930331334961767,0.4948709995568294,0.9999999980000001,0.2519152568718823,0.2959344052359007,0.15930331334961767,0.49487099969951176,0.24662638117360206,0.8195876288617547,0.40638745074451565,0.162111232230934,0.7751,0.6262601677009635,0.937211232230934,0.2008128686484247,3,STABLE MEDIUM SYSTEMS
TUV,Tuvalu,0.0953299627086195,0.5357063741251519,0.615016992353441,0.5408179286813268,True,True,False,True,False,False,True,False,0.75,B,0.0953299627086195,0.5448971947194005,0.615016992353441,0.6148586182270435,0.44504733040158706,98,Bronze,0.09532996261328953,0.5448971941435193,0.615016991738424,0.6148586174349073,0.49999999900000003,0.09532996261328953,0.5448971941745032,0.615016991738424,0.6148586176121847,0.4272950867376614,0.49999999999742273,0.4697727834366932,0.3681857260826985,0.8972,0.608598748722504,1.2653857260826986,0.2005940855496021,0,STABLE MEDIUM SYSTEMS
ATG,Antigua and Barbuda,0.2048522291268782,0.6072894192836624,0.1503823279524214,0.4546139035781736,True,True,True,True,False,False,False,False,1.0,A,0.2048522291268782,0.6205506004828498,0.1503823279524214,0.5038000415092545,0.34911138120005236,146,Emerging,0.20485222892202595,0.6205505998270134,0.15038232780203906,0.5038000408601977,0.9999999980000001,0.20485222892202595,0.6205505998622992,0.15038232780203906,0.5038000410054544,0.30917901182523266,0.7474226804085184,0.45597928047607683,0.2870459169830303,0.9061,0.6120567671451383,1.1931459169830303,0.2005560642920721,0,STABLE MEDIUM SYSTEMS
STP,Sao Tome and Principe,0.0850128975548908,0.3890443138806801,0.615016992353441,0.3947561861511011,True,True,False,True,False,False,True,False,0.75,B,0.0850128975548908,0.3898956251548607,0.615016992353441,0.4266840031911888,0.3639082431835968,139,Emerging,0.0850128974698779,0.3898956247427948,0.615016991738424,0.42668400264148226,0.49999999900000003,0.0850128974698779,0.38989562476496503,0.615016991738424,0.4266840027645048,0.32739686731176854,0.7113402061819003,0.4156323732567291,0.17017248580912783,0.8162,0.6232651137536813,0.9863724858091278,0.20012122061501378,0,STABLE MEDIUM SYSTEMS
SLB,Solomon Islands,0.1387496350804999,0.3921028065990511,0.615016992353441,0.5191449944200035,True,True,False,True,False,False,True,False,0.75,B,0.1387496350804999,0.3931280301208007,0.615016992353441,0.5869368914923514,0.4207389675097582,111,Bronze,0.13874963494175024,0.3931280297053186,0.615016991738424,0.5869368907361875,0.49999999900000003,0.13874963494175024,0.39312802972767263,0.615016991738424,0.5869368909054145,0.3973666976798938,0.5670103092754278,0.44836728185366037,0.28930920593659676,0.88,0.6132457417103646,1.1693092059365968,0.19583591562994582,0,STABLE MEDIUM SYSTEMS
PSE,State of Palestine,0.3183988206584764,0.312102136629925,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.3183988206584764,0.3085783559190386,0.615016992353441,0.3742483692167633,0.40455165777390173,120,Bronze,0.31839882034007755,0.3085783555929138,0.615016991738424,0.37424836873461076,0.0,0.31839882034007755,0.3085783556104602,0.615016991738424,0.3742483688425149,0.37743692677227947,0.6134020618525082,0.38393855105111735,0.10896532005538061,0.7376,0.6321719754836481,0.8465653200553807,0.19401440027469216,3,STABLE MEDIUM SYSTEMS
TCD,Chad,0.1065065938991995,0.2007546910387879,0.2212192013593882,0.4842051068569534,True,True,True,True,False,False,False,False,1.0,A,0.1065065938991995,0.19089946333523553,0.2212192013593882,0.5419230516073972,0.2609174340785033,171,Emerging,0.1065065937926929,0.1908994631334811,0.22121920113816898,0.5419230509092255,0.9999999980000001,0.1065065937926929,0.19089946314433603,0.22121920113816898,0.5419230510654741,0.20059486842818144,0.8762886597892975,0.38163455857561085,0.16249143917997172,0.6757,0.6327454440410027,0.8381914391799716,0.19305073458379127,3,STABLE MEDIUM SYSTEMS
MHL,Marshall Islands,0.07196940804226,0.5074425213986395,0.615016992353441,0.4447700811557835,True,True,False,True,False,False,True,False,0.75,B,0.07196940804226,0.5150262006310331,0.615016992353441,0.49111802455720255,0.4011298167665456,121,Bronze,0.07196940797029058,0.5150262000867214,0.615016991738424,0.4911180239244842,0.49999999900000003,0.07196940797029058,0.5150262001160069,0.615016991738424,0.49111802406608446,0.3732239656025907,0.6185567010277394,0.44345835574918696,0.2673658626445978,0.8925,0.6137236536963296,1.1598658626445977,0.19103615531902365,0,STABLE MEDIUM SYSTEMS
NIC,Nicaragua,0.1542887277258097,0.1964772709589441,0.1769328802039082,0.3890415032781305,True,True,True,True,False,False,False,False,1.0,A,0.1542887277258097,0.18637882026669073,0.1769328802039082,0.41932164922330634,0.2326260147278847,179,Emerging,0.15428872757152096,0.18637882006971404,0.17693288002697533,0.41932164868308486,0.9999999980000001,0.15428872757152096,0.1863788200803119,0.17693288002697533,0.41932164880398465,0.16576255129149803,0.9175257731911468,0.35973931593788483,0.08717428834809679,0.6513,0.639966101791626,0.7384742883480968,0.19046893199880435,3,STABLE MEDIUM SYSTEMS
COD,"Democratic Republic of the
Congo",0.2195818549234346,0.1377349069019973,0.615016992353441,0.3495978886492175,True,True,False,True,False,False,True,False,0.75,B,0.2195818549234346,0.12429624339861096,0.615016992353441,0.3685055568650877,0.3366144424613847,152,Emerging,0.21958185470385272,0.12429624326724699,0.615016991738424,0.3685055563903337,0.49999999900000003,0.21958185470385272,0.12429624327431471,0.615016991738424,0.3685055564965821,0.2937928154669557,0.7783505154599054,0.3842676929308993,0.11630208454013065,0.7777,0.6290124447979468,0.8940020845401306,0.1798189609955858,3,STABLE MEDIUM SYSTEMS
GTM,Guatemala,0.2618465087617673,0.3121409483360726,0.159303313508921,0.2923819781985882,True,True,True,True,False,False,False,False,1.0,A,0.2618465087617673,0.3086193745393984,0.159303313508921,0.2947930176576009,0.25380191032804034,173,Emerging,0.26184650849992075,0.3086193742132303,0.15930331334961767,0.2947930172778125,0.9999999980000001,0.26184650849992075,0.308619374230779,0.15930331334961767,0.2947930173628079,0.1918342552967547,0.8865979381397598,0.37523241983820194,0.07502977362587658,0.7883,0.6310382863949817,0.8633297736258766,0.1753072084937605,3,STABLE MEDIUM SYSTEMS
BOL,Bolivia (Plurinational State of),0.225132330701489,0.2513381211757334,0.2831350892098555,0.1402940729491456,True,True,True,True,False,False,False,False,1.0,A,0.225132330701489,0.244359172356883,0.2831350892098555,0.09885476219004745,0.21190899653179904,187,Emerging,0.22513233047635664,0.2443591720986291,0.28313508892672035,0.09885476206269064,0.9999999980000001,0.22513233047635664,0.2443591721125238,0.28313508892672035,0.09885476209119268,0.14025581587503272,0.9587628865929961,0.3456346734217472,0.051815357580216735,0.6711,0.6411621020628041,0.7229153575802167,0.1735500764249353,3,STABLE MEDIUM SYSTEMS
NRU,Nauru,0.1213986273286956,0.5061455163677087,0.0972812234494477,0.4807901905859778,True,True,True,True,False,False,False,False,1.0,A,0.1213986273286956,0.5136554452005402,0.0972812234494477,0.5375235384731654,0.29785186771937,161,Emerging,0.12139862720729695,0.5136554446576772,0.09728122335216648,0.5375235377806618,0.9999999980000001,0.12139862720729695,0.5136554446868847,0.09728122335216648,0.5375235379356418,0.24606844081769555,0.8247422680369859,0.4191389430031339,0.23943354103226627,0.8654,0.6165894249238725,1.1048335410322663,0.16977501380122534,0,STABLE MEDIUM SYSTEMS
TJK,Tajikistan,0.304365142258967,0.273922688120869,0.1238317757009345,0.2979852033444324,True,True,True,True,False,False,False,False,1.0,A,0.304365142258967,0.2682279446801151,0.1238317757009345,0.30201177813870544,0.2514160200736231,174,Emerging,0.30436514195460185,0.26822794439663517,0.1238317755771027,0.3020117777496169,0.9999999980000001,0.30436514195460185,0.2682279444118872,0.1238317755771027,0.30201177783669364,0.18889675382448004,0.891752577314991,0.370683873508883,0.0897856026126659,0.805,0.6289614953714194,0.8947856026126659,0.1585184318360806,3,STABLE MEDIUM SYSTEMS
SUR,Suriname,0.0737471163521128,0.3785423411676922,0.615016992353441,0.1714482387703455,True,True,False,True,False,False,True,False,0.75,B,0.0737471163521128,0.37879648846386055,0.615016992353441,0.13899137194570824,0.28638552367319325,162,Emerging,0.07374711627836568,0.3787964880635249,0.615016991738424,0.13899137176664256,0.49999999900000003,0.07374711627836568,0.37879648808506405,0.615016991738424,0.13899137180671686,0.2319511097900454,0.8298969072122171,0.36135926834161725,0.10349449079539128,0.7682,0.6304796877298388,0.8716944907953913,0.15120582160809004,3,STABLE MEDIUM SYSTEMS
TLS,Timor-Leste,0.080396456441294,0.3399575702057176,0.615016992353441,0.1788387898264873,True,True,False,True,False,False,True,False,0.75,B,0.080396456441294,0.33801770729560826,0.615016992353441,0.14851278443744623,0.2826049225892317,164,Emerging,0.08039645636089754,0.3380177069383702,0.615016991738424,0.1485127842461139,0.49999999900000003,0.08039645636089754,0.33801770695759054,0.615016991738424,0.14851278428893344,0.22729644420781267,0.8402061855626793,0.35739913703637666,0.09030780170640769,0.7626,0.6317408267816194,0.8529078017064077,0.15089817521696702,3,STABLE MEDIUM SYSTEMS
MDG,Madagascar,0.1258502387956234,0.289553912480526,0.0707306711979609,0.3393296968596327,True,True,True,True,False,False,False,False,1.0,A,0.1258502387956234,0.28474799291838215,0.0707306711979609,0.3552768153503848,0.20120654185944986,190,Emerging,0.12585023866977316,0.28474799261744277,0.07073067112723024,0.35527681489267376,0.9999999980000001,0.12585023866977316,0.28474799263363415,0.07073067112723024,0.35527681499510794,0.12707898332845022,0.9742268041186896,0.3431379291072732,0.06895253573708783,0.7261,0.6357782050245196,0.7950525357370878,0.14686751190145136,3,STABLE MEDIUM SYSTEMS
GNB,Guinea Bissau,0.0060083359076905,0.1945991519391104,0.615016992353441,0.3302411871781132,True,True,False,True,False,False,True,False,0.75,B,0.0060083359076905,0.18439390749908074,0.615016992353441,0.3435678847232176,0.27832750154128794,166,Emerging,0.006008335901682164,0.1843939073042018,0.615016991738424,0.3435678842805914,0.49999999900000003,0.006008335901682164,0.18439390731468683,0.615016991738424,0.3435678843796497,0.22203009526212628,0.8505154639131417,0.3518654360667827,0.09943996980091258,0.7545,0.6316709213922114,0.8539399698009125,0.14199856668739824,3,STABLE MEDIUM SYSTEMS
COM,Comoros,0.131274935751109,0.2179697149691569,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.131274935751109,0.20909336927689767,0.615016992353441,0.3742483692167633,0.3285174949732633,155,Emerging,0.13127493561983405,0.20909336905591483,0.615016991738424,0.37424836873461076,0.0,0.13127493561983405,0.2090933690678043,0.615016991738424,0.3742483688425149,0.2838238761482873,0.793814432985599,0.3397186945046588,0.10294261127480417,0.7315,0.6330037489868431,0.8344426112748042,0.1292386511802662,3,STABLE MEDIUM SYSTEMS
LBN,Lebanon,0.3142402396745158,0.2330648139015806,0.1769328802039082,0.3540554781011742,True,True,True,False,False,False,False,True,0.75,B,0.3142402396745158,0.2250468068827619,0.1769328802039082,0.3742483692167633,0.27707674563407503,167,Emerging,0.31424023936027556,0.2250468066449185,0.17693288002697533,0.37424836873461076,0.49999999900000003,0.31424023936027556,0.2250468066577151,0.17693288002697533,0.3742483688425149,0.22049016805378466,0.8556701030883729,0.3415542599814926,0.10381036039450504,0.7442,0.6320735029188137,0.8480103603945051,0.12785759428018634,3,STABLE MEDIUM SYSTEMS
SDN,Sudan,0.0598416387889014,0.098329870948969,0.615016992353441,0.1810731530476861,True,True,False,True,False,False,True,False,0.75,B,0.0598416387889014,0.0826505552684612,0.615016992353441,0.1513913646304242,0.22608469193632896,182,Emerging,0.05984163872905975,0.08265055518111096,0.615016991738424,0.1513913644353833,0.49999999900000003,0.05984163872905975,0.08265055518581063,0.615016991738424,0.15139136447903284,0.15770889279012978,0.9329896907168403,0.30986360752029773,0.07218233538941712,0.6313,0.6426840423090943,0.7034823353894171,0.12429603638327799,3,STABLE MEDIUM SYSTEMS
SOM,Somalia,0.1498725340623882,0.0469753292328884,0.615016992353441,0.2619649703562118,True,True,False,True,False,False,True,False,0.75,B,0.1498725340623882,0.028375887661913825,0.615016992353441,0.25560610504016934,0.2682927120995018,169,Emerging,0.14987253391251565,0.028375887631924425,0.615016991738424,0.25560610471086626,0.49999999900000003,0.14987253391251565,0.028375887633537936,0.615016991738424,0.2556061047845632,0.20967529029796692,0.8659793814388352,0.33394524607268844,0.08522805363858409,0.7688,0.6316649591088017,0.8540280536385841,0.1141900471491343,3,STABLE MEDIUM SYSTEMS
