ISO3,country,AI_INDEX,LEGAL_WGI_SCORE,PQC,RES_INDEX,AI_OBSERVED,LEGAL_OBSERVED,PQC_OBSERVED,RES_OBSERVED,AI_IMPUTED,LEGAL_IMPUTED,PQC_IMPUTED,RES_IMPUTED,CONFIDENCE_SCORE,CONFIDENCE_TIER,AI_NORM,LEGAL_NORM,PQC_NORM,RES_NORM,QSSI_SCORE,QSSI_RANK,QSSI_TIER,AI_INDEX_N,LEGAL_WGI_SCORE_N,PQC_N,RES_INDEX_N,CONFIDENCE_SCORE_N,AI_NORM_N,LEGAL_NORM_N,PQC_NORM_N,RES_NORM_N,QSSI_SCORE_N,QSSI_RANK_N,CAPABILITY_TRUE,RVI,RANK_FLIP_PROB,STABILITY_SCORE,UNCERTAINTY,SOVEREIGN_STATE_SCORE,REGIME_CLUSTER,REGIME_LABEL,ATTRACTOR_STRENGTH,SOVEREIGN_POTENTIAL,ATTRACTOR_TYPE,FLOW_CAPABILITY,FLOW_STABILITY,FLOW_UNCERTAINTY,FLOW_MAGNITUDE,FLOW_REGIME,POTENTIAL_U,GRAD_CAPABILITY,GRAD_STABILITY,GRAD_UNCERTAINTY,POTENTIAL_BASIN
CUB,Cuba,0.277986343757603,0.3419236346590867,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.277986343757603,0.34009556625674164,0.615016992353441,0.3742483692167633,0.3987313567711803,123,Emerging,0.27798634347961665,0.34009556589730755,0.615016991738424,0.37424836873461076,0.0,0.27798634347961665,0.340095565916646,0.615016991738424,0.3742483688425149,0.37027098830007926,0.6288659793782018,0.38307559159140375,0.08864755963046195,0.6415,0.6406037113791474,0.7301475596304619,0.22929214832123104,3,STABLE MEDIUM SYSTEMS,0.4997323674246756,0.5363444542852327,CHAOTIC REGION,-0.004264208484941745,-0.0030315715719247405,0.0032136676335809966,0.006140159595472865,UNCERTAINTY EXPANSION FLOW,0.7092252238146062,0.00191661665506776,-0.004710036160498217,0.004424362136138689,TRANSITION SLOPE REGION
ECU,Ecuador,0.6220218479573252,0.3404036848024685,0.3893372982158029,0.1945621115089828,True,True,True,True,False,False,False,False,1.0,A,0.6220218479573252,0.3384891888947811,0.3893372982158029,0.16876949200120975,0.3938310897204069,124,Emerging,0.6220218473353033,0.33848918853704474,0.38933729782646553,0.16876949178378023,0.9999999980000001,0.6220218473353033,0.33848918855629184,0.38933729782646553,0.16876949183244025,0.3642377930810049,0.634020618553433,0.457772187333412,0.22895283578618802,0.8773,0.6165137380261217,1.106252835786188,0.2292416038851807,0,STABLE MEDIUM SYSTEMS,0.8604994582423744,0.7602120604292508,CHAOTIC REGION,-0.0062643346523603705,-0.0006346453163059707,0.001021593513514052,0.006378739422576063,UNCERTAINTY EXPANSION FLOW,0.7681077677960698,0.007246335095848359,0.003047573592392716,-0.004598675291792846,CHAOTIC ENERGY PEAK
BFA,Burkina Faso,0.2873107980107238,0.3457137059670255,0.2477697536108751,0.3964978220282902,True,True,True,True,False,False,False,False,1.0,A,0.2873107980107238,0.3441011488901288,0.2477697536108751,0.42892779170860207,0.3241878555111122,156,Emerging,0.28731079772341295,0.3441011485264614,0.24776975336310533,0.4289277911560048,0.9999999980000001,0.28731079772341295,0.34410114854602764,0.24776975336310533,0.42892779127967423,0.2784932360356749,0.7989690721608301,0.42669829889797356,0.1319259675506716,0.8172,0.6255213038958365,0.9491259675506716,0.22864894463808594,0,STABLE MEDIUM SYSTEMS,0.8274906252677183,0.6677079417446605,CHAOTIC REGION,0.005403413157838044,0.00195339565825281,-0.002426257152136291,0.006236934513065753,UPWARD STABILITY GAIN FLOW,0.9232816523397936,-0.009580107831875332,-0.002680999130594645,0.00334859814430614,CHAOTIC ENERGY PEAK
KHM,Cambodia,0.3249565887217305,0.3055012264081449,0.2124044180118946,0.3840682768923968,True,True,True,True,False,False,False,False,1.0,A,0.3249565887217305,0.30160210423387185,0.2124044180118946,0.41291453025833896,0.3141371345308519,157,Emerging,0.3249565883967739,0.30160210391512,0.21240441779949018,0.41291452972637194,0.9999999980000001,0.3249565883967739,0.3016021039322697,0.21240441779949018,0.41291452984542437,0.26611881620547684,0.8041237113360613,0.4158179823048412,0.13015056989148913,0.7719,0.628490943683937,0.9020505698914891,0.2262466502345255,3,STABLE MEDIUM SYSTEMS,0.7039397221318633,0.6403573398904464,CHAOTIC REGION,-0.012951578743940317,-0.003183871959795692,0.0040823596562364894,0.013947978096474314,UNCERTAINTY EXPANSION FLOW,0.9127715812176439,0.005721190191806132,0.0050149099737371765,-0.006296742182277715,CHAOTIC ENERGY PEAK
FJI,Fiji,0.3599455796739829,0.581653791059161,0.3274214103653356,0.2005442969368084,True,True,True,True,False,False,False,False,1.0,A,0.3599455796739829,0.5934572771997377,0.3274214103653356,0.1764764755032122,0.3526496008092794,144,Emerging,0.35994557931403726,0.5934572765725352,0.3274214100379142,0.17647647527585358,0.9999999980000001,0.35994557931403726,0.5934572766062804,0.3274214100379142,0.1764764753267357,0.3135352580071738,0.7371134020580562,0.45138637641368523,0.20119431804632298,0.8827,0.6177173618085636,1.083894318046323,0.22605179956483684,0,STABLE MEDIUM SYSTEMS,0.8515211580203996,0.7479285505628448,CHAOTIC REGION,-0.0007213764899393627,-0.0018942489604576451,0.0028186068030239264,0.003471758556478959,UNCERTAINTY EXPANSION FLOW,0.7973297209953665,0.004719059844496183,0.0013818129277950082,-0.002066550530452682,CHAOTIC ENERGY PEAK
LBY,Libya,0.2584009785731744,0.1207095039707569,0.1858538657604078,0.3088199064908667,True,True,True,True,False,False,False,False,1.0,A,0.2584009785731744,0.10630274069987569,0.1858538657604078,0.31597036892565383,0.22423690038344285,183,Emerging,0.2584009783147734,0.10630274058752835,0.1858538655745539,0.3159703685185821,0.9999999980000001,0.2584009783147734,0.10630274059357295,0.1858538655745539,0.3159703686096834,0.155433896948636,0.9381443298920715,0.34787583008442996,0.06564135631254138,0.5165,0.6529552302276486,0.5821413563125414,0.22253870327546987,3,STABLE MEDIUM SYSTEMS,0.2903993908262892,0.4476877568920359,TRANSITIONAL FIELD,0.03196942678226786,0.013397249141845258,-0.010840758131320793,0.03631876333546142,UPWARD STABILITY GAIN FLOW,0.4170687726251324,-0.025234368439209693,-0.024108746427845034,0.019603283243831055,TRANSITION SLOPE REGION
FSM,"Micronesia (Federated States
of)",0.1304678909160848,0.5354405506229956,0.615016992353441,0.4403672562210656,True,True,False,True,False,False,True,False,0.75,B,0.1304678909160848,0.5446162559408733,0.615016992353441,0.4854457665599426,0.42317930819134597,109,Bronze,0.13046789078561688,0.544616255365289,0.615016991738424,0.4854457659345319,0.49999999900000003,0.13046789078561688,0.5446162553962569,0.615016991738424,0.4854457660744968,0.40037123836727206,0.5567010309249655,0.45528782510099036,0.2540084488000838,0.8627,0.6159591263478948,1.1167084488000838,0.2222587673361154,0,STABLE MEDIUM SYSTEMS,0.8465084084863492,0.7681758338854464,CHAOTIC REGION,-0.002349453934254675,-0.0009575415092470396,0.001498198921992988,0.0029464248744837905,UNCERTAINTY EXPANSION FLOW,0.7560645350027768,0.0030549145130019753,-0.001722297588631072,0.0024257917671157334,CHAOTIC ENERGY PEAK
PLW,Palau,0.1577879901230943,0.620845503984753,0.615016992353441,0.325152025345286,True,True,False,True,False,False,True,False,0.75,B,0.1577879901230943,0.6348775123121011,0.615016992353441,0.3370114035245269,0.4123189984688405,115,Bronze,0.1577879899653063,0.6348775116411232,0.615016991738424,0.33701140309034755,0.49999999900000003,0.1577879899653063,0.6348775116772235,0.615016991738424,0.3370114031875155,0.3870000551201988,0.5876288659763524,0.45127424664547466,0.23211229654599497,0.8649,0.6170082449711226,1.097012296545995,0.22193890455061202,0,STABLE MEDIUM SYSTEMS,0.8669769592282849,0.7567099392091325,CHAOTIC REGION,-0.0003504826397996985,-0.0014261697610294388,0.002112075168172689,0.0025724812504831643,UNCERTAINTY EXPANSION FLOW,0.7801632585412679,0.004378452214914101,-2.4698781906066596e-05,-8.917077823522579e-06,CHAOTIC ENERGY PEAK
BDI,Burundi,0.0909125580383334,0.2267693547307254,0.0088147833474936,0.2993663040932398,True,True,True,True,False,False,False,False,1.0,A,0.0909125580383334,0.21839337482960886,0.0088147833474936,0.3037910811733709,0.1491039085076379,192,Emerging,0.09091255794742083,0.2183933745987972,0.008814783338678816,0.3037910807819901,0.9999999980000001,0.09091255794742083,0.21839337461121547,0.008814783338678816,0.3037910808695798,0.0629303654710373,0.9845360824691519,0.2992081853976337,0.03492356218321996,0.3305,0.6753258992306903,0.36542356218322,0.22042618425450997,1,STABLE MEDIUM SYSTEMS,0.10109131556415879,0.3123392710997691,TRANSITIONAL FIELD,0.06227317182032008,-0.04529154152347048,0.032257715755421246,0.08348551903110449,UNCERTAINTY EXPANSION FLOW,0.10337684906910703,-0.06771715982556553,0.055734135079332635,-0.03970912736713392,WEAK FIELD ZONE
TTO,Trinidad and Tobago,0.3066373395088269,0.4455109750341536,0.615016992353441,0.1895207317474974,True,True,False,True,False,False,True,False,0.75,B,0.3066373395088269,0.4495730979264007,0.615016992353441,0.16227456951546193,0.37622871190515395,135,Emerging,0.3066373392021895,0.44957309745126395,0.615016991738424,0.16227456930639997,0.49999999900000003,0.3066373392021895,0.44957309747682755,0.615016991738424,0.16227456935318735,0.34256579427380457,0.6907216494809757,0.41820831256578966,0.14749099260253337,0.7914,0.6261554872337798,0.9388909926025334,0.218623244810261,0,STABLE MEDIUM SYSTEMS,0.759892261743325,0.6642673993400605,CHAOTIC REGION,0.009835621320623322,-0.000762419261696734,0.0009773527951224548,0.009913422636982644,UNCERTAINTY EXPANSION FLOW,0.9183595102924994,-0.007524221561276523,-0.0027122861031299017,0.0033106654845699857,CHAOTIC ENERGY PEAK
KNA,Saint Kitts and Nevis,0.1288733266580864,0.6156816392360751,0.615016992353441,0.366263621581845,True,True,False,True,False,False,True,False,0.75,B,0.1288733266580864,0.6294200194899637,0.615016992353441,0.38997639395467376,0.41579434847244734,114,Bronze,0.12887332652921307,0.6294200188247536,0.615016991738424,0.3899763934522585,0.49999999900000003,0.12887332652921307,0.6294200188605437,0.615016991738424,0.3899763935646973,0.3912788964178504,0.5824742268011213,0.4545751439505908,0.25369926681544863,0.8813,0.6150012554445619,1.1349992668154485,0.21568548735836338,0,STABLE MEDIUM SYSTEMS,0.8008879120188488,0.780615146912386,CHAOTIC REGION,-0.003784345636391906,0.0016307656265185655,-0.0023447787835806366,0.0047411660979386535,MIXED TRANSITION FLOW,0.7371985766748933,0.004899190818668038,0.0011573761772563824,-0.0018877984353270112,TRANSITION SLOPE REGION
VCT,"Saint Vincent and the
Grenadines",0.1408203738733197,0.5847582147774828,0.615016992353441,0.2949131312725436,True,True,False,True,False,False,True,False,0.75,B,0.1408203738733197,0.596738224897671,0.615016992353441,0.2980539588666914,0.3898614949465632,128,Emerging,0.1408203737324993,0.5967382242670011,0.615016991738424,0.29805395848270183,0.49999999900000003,0.1408203737324993,0.5967382243009327,0.615016991738424,0.2980539585686374,0.35935043899130553,0.6546391752543576,0.43774988270970744,0.20601171006384195,0.8446,0.6195548832450067,1.050611710063842,0.21493538200347462,0,STABLE MEDIUM SYSTEMS,0.7826567025307112,0.7312790869042071,CHAOTIC REGION,0.006111188996944128,-0.0006856364753076716,0.00103125766555201,0.006235400605045604,UNCERTAINTY EXPANSION FLOW,0.8484069172865611,-0.009872665924717527,0.0010333471240218846,-0.001504910754634677,CHAOTIC ENERGY PEAK
SLE,Sierra Leone,0.143991187984131,0.2853842964313312,0.615016992353441,0.3788767527858566,True,True,False,True,False,False,True,False,0.75,B,0.143991187984131,0.2803412838415468,0.615016992353441,0.4062261734492628,0.35457640461422457,142,Emerging,0.14399118784013978,0.2803412835452647,0.615016991738424,0.40622617292591257,0.49999999900000003,0.14399118784013978,0.28034128356120547,0.615016991738424,0.4062261730430366,0.31590753351453715,0.7268041237075938,0.40307844804133436,0.12686557785511834,0.7496,0.6301631480845578,0.8764655778551184,0.2144037216270964,3,STABLE MEDIUM SYSTEMS,0.737492938285828,0.6282133426388331,CHAOTIC REGION,-0.006783378448615374,-0.0037937697040403284,0.004570369044874956,0.009016384250395774,UNCERTAINTY EXPANSION FLOW,0.8696538452078327,0.011034703540248067,0.00028202825811648086,-0.0004606245837200003,CHAOTIC ENERGY PEAK
SWZ,Eswatini,0.2420047419047426,0.3150557358363591,0.2300339847068818,0.2152922721463523,True,True,True,True,False,False,False,False,1.0,A,0.2420047419047426,0.31169990291011956,0.2300339847068818,0.1954766223557664,0.24131905491910877,176,Emerging,0.24200474166273786,0.31169990258069574,0.2300339844768478,0.1954766221039295,0.9999999980000001,0.24200474166273786,0.3116999025984196,0.2300339844768478,0.19547662216028977,0.17646539829503768,0.9020618556654534,0.366996159425727,0.05985405587333116,0.6427,0.6427575394280248,0.7025540558733312,0.21316375451561734,3,STABLE MEDIUM SYSTEMS,0.43696978139524284,0.5238433152086993,CHAOTIC REGION,0.0031589308880267952,-0.006271639297705023,0.006454834607329318,0.009538196561395866,UNCERTAINTY EXPANSION FLOW,0.6438753536678182,-0.011665421527268072,0.009804054472253299,-0.009993441301399822,TRANSITION SLOPE REGION
BRB,Barbados,0.1717337295172703,0.6669772305511315,0.615016992353441,0.2728533184678624,True,True,False,True,False,False,True,False,0.75,B,0.1717337295172703,0.6836323846532617,0.615016992353441,0.2696338078375821,0.40940929583358926,116,Bronze,0.17173372934553657,0.6836323839307566,0.615016991738424,0.2696338074902068,0.49999999900000003,0.17173372934553657,0.6836323839696292,0.615016991738424,0.2696338075679483,0.38341763729561207,0.5927835051515836,0.4505668151430598,0.2691194149899611,0.8706,0.6147565813672272,1.1397194149899612,0.20806225433556083,0,STABLE MEDIUM SYSTEMS,0.7712022183708989,0.7853802358599548,CHAOTIC REGION,-0.00019525187670338395,-0.0018861463600050032,0.002956771068778785,0.0035125726383782524,UNCERTAINTY EXPANSION FLOW,0.7334163838659734,-0.0018633463216285822,-0.0009469138621335619,0.0012833714732155925,TRANSITION SLOPE REGION
NER,Niger,0.0923239782444772,0.3128209392553556,0.615016992353441,0.3540554781011742,True,True,False,True,False,False,True,False,0.75,B,0.0923239782444772,0.30933803115449576,0.615016992353441,0.3742483692167633,0.3368811400967934,150,Emerging,0.09232397815215322,0.30933803082756817,0.615016991738424,0.37424836873461076,0.49999999900000003,0.09232397815215322,0.3093380308451577,0.615016991738424,0.3742483688425149,0.294121172856913,0.7680412371094432,0.394910649817942,0.10990708362242703,0.7479,0.6314096560951339,0.8578070836224271,0.20752859020464604,3,STABLE MEDIUM SYSTEMS,0.7190233512022737,0.6188722410288515,CHAOTIC REGION,-0.004648688930008665,-0.0017615154098953312,0.0021512959805225496,0.005416762843534532,UNCERTAINTY EXPANSION FLOW,0.8349644549041333,0.009407167788781812,0.002000249598080354,-0.0024111378430295427,CHAOTIC ENERGY PEAK
DMA,Dominica,0.103263733174511,0.5592302091456025,0.615016992353441,0.3122368462693197,True,True,False,True,False,False,True,False,0.75,B,0.103263733174511,0.5697586438512974,0.615016992353441,0.3203724889899002,0.3787782190584481,133,Emerging,0.10326373307124725,0.5697586432491412,0.615016991738424,0.3203724885771571,0.49999999900000003,0.10326373307124725,0.5697586432815387,0.615016991738424,0.32037248866952767,0.34570474041875443,0.6804123711305133,0.4311764385405432,0.19843717593944962,0.8435,0.6200430682570631,1.0419371759394496,0.20736448801858623,0,STABLE MEDIUM SYSTEMS,0.7247896324375926,0.728159922849882,CHAOTIC REGION,0.017201387049089634,-0.004884213085630418,0.0068591301324451015,0.01915178634102439,UNCERTAINTY EXPANSION FLOW,0.8643182968779467,-0.020962863976863033,0.0052319237343446305,-0.007332783221527768,CHAOTIC ENERGY PEAK
WSM,Samoa,0.1674640510953324,0.6132492421239146,0.615016992353441,0.2420002829906095,True,True,False,True,False,False,True,False,0.75,B,0.1674640510953324,0.6268493112266225,0.615016992353441,0.22988515105007182,0.3868346134248024,131,Emerging,0.16746405092786834,0.6268493105641292,0.615016991738424,0.22988515075390564,0.49999999900000003,0.16746405092786834,0.6268493105997731,0.615016991738424,0.22988515082018665,0.3556237508462361,0.6701030927800511,0.43674162279062423,0.227873273533649,0.8535,0.617854607748458,1.081373273533649,0.20410623998927874,0,STABLE MEDIUM SYSTEMS,0.7564579544806528,0.7522130006978788,CHAOTIC REGION,0.011153867093251002,-0.00021383829595400528,0.00039470059818758063,0.011162896869224122,UNCERTAINTY EXPANSION FLOW,0.8104636752543305,-0.007730032376302487,-0.0029587334154652645,0.004086854027379109,CHAOTIC ENERGY PEAK
GRD,Grenada,0.0975655311481084,0.5567795170459108,0.615016992353441,0.3638131436347989,True,True,False,True,False,False,True,False,0.75,B,0.0975655311481084,0.5671686003094404,0.615016992353441,0.3868193883188973,0.3931624745744052,125,Emerging,0.09756553105054286,0.5671685997100214,0.615016991738424,0.38681938782054925,0.49999999900000003,0.09756553105054286,0.5671685997422717,0.615016991738424,0.3868193879320779,0.3634145959653249,0.6391752577286641,0.439611897588804,0.22541224265354942,0.8715,0.6170136218715289,1.0969122426535494,0.2038891303226591,0,STABLE MEDIUM SYSTEMS,0.7628599898948096,0.7613930009264652,CHAOTIC REGION,0.012229092614530923,0.000833984678797417,-0.001163706728066649,0.012312613449962245,UPWARD STABILITY GAIN FLOW,0.7884595975918788,-0.01529734596078954,2.154460477029237e-05,-7.613697881508896e-05,CHAOTIC ENERGY PEAK
CMR,Cameroon,0.3436592294366638,0.2599941544673645,0.615016992353441,0.2200696394748562,True,True,False,True,False,False,True,False,0.75,B,0.3436592294366638,0.2535074056775472,0.615016992353441,0.20163141170959087,0.35796135098226656,141,Emerging,0.34365922909300456,0.25350740540962485,0.615016991738424,0.2016314114498246,0.49999999900000003,0.34365922909300456,0.25350740542403977,0.615016991738424,0.20163141150795943,0.3200750701065012,0.7216494845323627,0.3972140571902882,0.12481654884895022,0.7612,0.6295339651547741,0.8860165488489502,0.20235686411705733,3,STABLE MEDIUM SYSTEMS,0.734393480807749,0.63707696408581,CHAOTIC REGION,0.0031105606067096114,0.001617442576886341,-0.0018463260869741038,0.003962401771272002,UPWARD STABILITY GAIN FLOW,0.8597973289916532,0.001140764484923081,-0.005129184022810189,0.0059560705481290594,CHAOTIC ENERGY PEAK
MRT,Mauritania,0.2519152571237976,0.3001384654321052,0.159303313508921,0.4476831529382637,True,True,True,True,False,False,False,False,1.0,A,0.2519152571237976,0.29593440553183514,0.159303313508921,0.4948710001943828,0.2983050366693323,160,Emerging,0.2519152568718823,0.2959344052190733,0.15930331334961767,0.4948709995568294,0.9999999980000001,0.2519152568718823,0.2959344052359007,0.15930331334961767,0.49487099969951176,0.24662638117360206,0.8195876288617547,0.40638745074451565,0.162111232230934,0.7751,0.6262601677009635,0.937211232230934,0.2008128686484247,3,STABLE MEDIUM SYSTEMS,0.6796474928471594,0.667948873485837,CHAOTIC REGION,0.017143570318745915,-0.002765576439060502,0.003707879755505239,0.017756654769278984,UNCERTAINTY EXPANSION FLOW,0.9057974074450671,-0.022009842562247917,0.0014687435178425783,-0.002047636962650553,CHAOTIC ENERGY PEAK
TUV,Tuvalu,0.0953299627086195,0.5357063741251519,0.615016992353441,0.5408179286813268,True,True,False,True,False,False,True,False,0.75,B,0.0953299627086195,0.5448971947194005,0.615016992353441,0.6148586182270435,0.44504733040158706,98,Bronze,0.09532996261328953,0.5448971941435193,0.615016991738424,0.6148586174349073,0.49999999900000003,0.09532996261328953,0.5448971941745032,0.615016991738424,0.6148586176121847,0.4272950867376614,0.49999999999742273,0.4697727834366932,0.3681857260826985,0.8972,0.608598748722504,1.2653857260826986,0.2005940855496021,0,STABLE MEDIUM SYSTEMS,0.35465563780920045,0.8605971040323058,CHAOTIC REGION,0.02506157841129003,0.011125526826842425,-0.018080260807893822,0.03284441947304732,UPWARD STABILITY GAIN FLOW,0.5931778249055745,-0.01486570219352575,-0.01593225660870819,0.02582484323230566,TRANSITION SLOPE REGION
ATG,Antigua and Barbuda,0.2048522291268782,0.6072894192836624,0.1503823279524214,0.4546139035781736,True,True,True,True,False,False,False,False,1.0,A,0.2048522291268782,0.6205506004828498,0.1503823279524214,0.5038000415092545,0.34911138120005236,146,Emerging,0.20485222892202595,0.6205505998270134,0.15038232780203906,0.5038000408601977,0.9999999980000001,0.20485222892202595,0.6205505998622992,0.15038232780203906,0.5038000410054544,0.30917901182523266,0.7474226804085184,0.45597928047607683,0.2870459169830303,0.9061,0.6120567671451383,1.1931459169830303,0.2005560642920721,0,STABLE MEDIUM SYSTEMS,0.5155269535610182,0.8185628401300414,CHAOTIC REGION,-0.009093423912167997,0.014620927456908295,-0.02266642362133431,0.028464515417065253,MIXED TRANSITION FLOW,0.6824130975929934,-0.00030400290147480913,-0.012305168124108423,0.019080115281813026,TRANSITION SLOPE REGION
STP,Sao Tome and Principe,0.0850128975548908,0.3890443138806801,0.615016992353441,0.3947561861511011,True,True,False,True,False,False,True,False,0.75,B,0.0850128975548908,0.3898956251548607,0.615016992353441,0.4266840031911888,0.3639082431835968,139,Emerging,0.0850128974698779,0.3898956247427948,0.615016991738424,0.42668400264148226,0.49999999900000003,0.0850128974698779,0.38989562476496503,0.615016991738424,0.4266840027645048,0.32739686731176854,0.7113402061819003,0.4156323732567291,0.17017248580912783,0.8162,0.6232651137536813,0.9863724858091278,0.20012122061501378,0,STABLE MEDIUM SYSTEMS,0.6523934923363509,0.6972656308128932,CHAOTIC REGION,0.008255602960673236,0.016417518607965864,-0.02112339577103617,0.02799799539943906,UPWARD STABILITY GAIN FLOW,0.9121705519489536,-0.012337276579273878,-0.016962003332039306,0.021832607187492248,CHAOTIC ENERGY PEAK
SLB,Solomon Islands,0.1387496350804999,0.3921028065990511,0.615016992353441,0.5191449944200035,True,True,False,True,False,False,True,False,0.75,B,0.1387496350804999,0.3931280301208007,0.615016992353441,0.5869368914923514,0.4207389675097582,111,Bronze,0.13874963494175024,0.3931280297053186,0.615016991738424,0.5869368907361875,0.49999999900000003,0.13874963494175024,0.39312802972767263,0.615016991738424,0.5869368909054145,0.3973666976798938,0.5670103092754278,0.44836728185366037,0.28930920593659676,0.88,0.6132457417103646,1.1693092059365968,0.19583591562994582,0,STABLE MEDIUM SYSTEMS,0.6261717674676974,0.8058906049206753,CHAOTIC REGION,0.00374894153930444,0.004395294394557159,-0.006652040598946085,0.008810381354400893,UPWARD STABILITY GAIN FLOW,0.7053111075822553,-0.005070084002786061,-0.007552101820221591,0.011433222456721903,TRANSITION SLOPE REGION
PSE,State of Palestine,0.3183988206584764,0.312102136629925,0.615016992353441,0.3540554781011742,True,True,False,False,False,False,True,True,0.5,C,0.3183988206584764,0.3085783559190386,0.615016992353441,0.3742483692167633,0.40455165777390173,120,Bronze,0.31839882034007755,0.3085783555929138,0.615016991738424,0.37424836873461076,0.0,0.31839882034007755,0.3085783556104602,0.615016991738424,0.3742483688425149,0.37743692677227947,0.6134020618525082,0.38393855105111735,0.10896532005538061,0.7376,0.6321719754836481,0.8465653200553807,0.19401440027469216,3,STABLE MEDIUM SYSTEMS,0.7498267266701668,0.6156970677401041,CHAOTIC REGION,0.0044666474571461445,-0.006812447423634349,0.007938904316850293,0.011374822247328378,UNCERTAINTY EXPANSION FLOW,0.7948449029048668,-0.009104094380690375,0.008556486014945778,-0.009963769884384466,CHAOTIC ENERGY PEAK
TCD,Chad,0.1065065938991995,0.2007546910387879,0.2212192013593882,0.4842051068569534,True,True,True,True,False,False,False,False,1.0,A,0.1065065938991995,0.19089946333523553,0.2212192013593882,0.5419230516073972,0.2609174340785033,171,Emerging,0.1065065937926929,0.1908994631334811,0.22121920113816898,0.5419230509092255,0.9999999980000001,0.1065065937926929,0.19089946314433603,0.22121920113816898,0.5419230510654741,0.20059486842818144,0.8762886597892975,0.38163455857561085,0.16249143917997172,0.6757,0.6327454440410027,0.8381914391799716,0.19305073458379127,3,STABLE MEDIUM SYSTEMS,0.7196698128151942,0.610935943930994,CHAOTIC REGION,-0.005080758059406332,-0.007948525214285795,0.009116050947590493,0.013118518987272343,UNCERTAINTY EXPANSION FLOW,0.7838813868370234,0.009935110914421305,0.00987149855297013,-0.011348140405765816,CHAOTIC ENERGY PEAK
MHL,Marshall Islands,0.07196940804226,0.5074425213986395,0.615016992353441,0.4447700811557835,True,True,False,True,False,False,True,False,0.75,B,0.07196940804226,0.5150262006310331,0.615016992353441,0.49111802455720255,0.4011298167665456,121,Bronze,0.07196940797029058,0.5150262000867214,0.615016991738424,0.4911180239244842,0.49999999900000003,0.07196940797029058,0.5150262001160069,0.615016991738424,0.49111802406608446,0.3732239656025907,0.6185567010277394,0.44345835574918696,0.2673658626445978,0.8925,0.6137236536963296,1.1598658626445977,0.19103615531902365,0,STABLE MEDIUM SYSTEMS,0.6365330050225664,0.8016343387833023,CHAOTIC REGION,0.012030895614055459,0.0002850697122925294,-0.00030765373301533394,0.012038204385895918,UPWARD STABILITY GAIN FLOW,0.7163091935949167,-0.013352038077537024,-0.0034418771379569613,0.005088835590791374,TRANSITION SLOPE REGION
NIC,Nicaragua,0.1542887277258097,0.1964772709589441,0.1769328802039082,0.3890415032781305,True,True,True,True,False,False,False,False,1.0,A,0.1542887277258097,0.18637882026669073,0.1769328802039082,0.41932164922330634,0.2326260147278847,179,Emerging,0.15428872757152096,0.18637882006971404,0.17693288002697533,0.41932164868308486,0.9999999980000001,0.15428872757152096,0.1863788200803119,0.17693288002697533,0.41932164880398465,0.16576255129149803,0.9175257731911468,0.35973931593788483,0.08717428834809679,0.6513,0.639966101791626,0.7384742883480968,0.19046893199880435,3,STABLE MEDIUM SYSTEMS,0.47392108792403487,0.55158444565464,CHAOTIC REGION,-3.809864380496797e-05,0.0007519324749442058,-0.00043369017079641914,0.0008688734762788675,MIXED TRANSITION FLOW,0.6652784500010492,-0.009548125770407256,0.001668695829748194,-0.002016945822676456,TRANSITION SLOPE REGION
COD,"Democratic Republic of the
Congo",0.2195818549234346,0.1377349069019973,0.615016992353441,0.3495978886492175,True,True,False,True,False,False,True,False,0.75,B,0.2195818549234346,0.12429624339861096,0.615016992353441,0.3685055568650877,0.3366144424613847,152,Emerging,0.21958185470385272,0.12429624326724699,0.615016991738424,0.3685055563903337,0.49999999900000003,0.21958185470385272,0.12429624327431471,0.615016991738424,0.3685055564965821,0.2937928154669557,0.7783505154599054,0.3842676929308993,0.11630208454013065,0.7777,0.6290124447979468,0.8940020845401306,0.1798189609955858,3,STABLE MEDIUM SYSTEMS,0.6757313860707613,0.6477588839592605,CHAOTIC REGION,0.003083392055093198,0.0062733163753107,-0.007445409201307096,0.010212537543875255,UPWARD STABILITY GAIN FLOW,0.8322088011857417,-0.005562153358301587,-0.008663918325775288,0.0102573641144267,CHAOTIC ENERGY PEAK
GTM,Guatemala,0.2618465087617673,0.3121409483360726,0.159303313508921,0.2923819781985882,True,True,True,True,False,False,False,False,1.0,A,0.2618465087617673,0.3086193745393984,0.159303313508921,0.2947930176576009,0.25380191032804034,173,Emerging,0.26184650849992075,0.3086193742132303,0.15930331334961767,0.2947930172778125,0.9999999980000001,0.26184650849992075,0.308619374230779,0.15930331334961767,0.2947930173628079,0.1918342552967547,0.8865979381397598,0.37523241983820194,0.07502977362587658,0.7883,0.6310382863949817,0.8633297736258766,0.1753072084937605,3,STABLE MEDIUM SYSTEMS,0.6990604292475106,0.6306383883845564,CHAOTIC REGION,-0.0011180309872882155,0.0003534017335162787,-0.0002797854001576061,0.0012054733277556682,MIXED TRANSITION FLOW,0.7790038406648473,-0.0016089078786438356,0.002609333145251913,-0.003201310753945308,CHAOTIC ENERGY PEAK
